expert_id	name
2166812292	alan_r._dennis
2103516493	joey_f._george
2148746491	jay_f._nunamaker
350567680	robert_e._tarjan
2004361871	p._banerjee
2109882579	k._roy
2222350550	j.a._abraham
695630297	giuseppe_di_battista
336473884	peter_eades
2309726537	ioannis_g._tollis
2125762281	joseph_(seffi)_naor
1023361224	moni_naor
2205407114	evangelos_kranakis
325530817	paul_m._b._vitányi
2118586410	michael_kearns
2156909159	israel_koren
2134176519	lászló_lovász
2133412819	jennifer_l._welch
2096750770	leslie_lamport
2180706138	nancy_lynch
2282086102	marc_snir
2034912444	rajeev_motwani
2195048431	prabhakar_raghavan
2127547127	yuncai_liu
2149631809	t.s._huang
2129011837	n._ahuja
2161870951	paul_r._cohen
2300659125	didier_dubois
2082615088	henri_prade
2138894044	philippe_smets
2252586558	lotfi_a._zadeh
144401702	ruth_nussinov
2094197253	jános_pach
2106284525	brunilde_sansò
1998665578	michel_gendreau
2071581749	nir_shavit
2220804420	laxmi_n._bhuyan
2567157596	hong_jiang
2035660623	dipak_ghosal
2146901811	wen-tsuen_chen
2152602859	gen-huey_chen
2239655946	jang-ping_sheu
2164811671	gerhard_friedrich
1234488527	christian_stary
216094903	markus_stumptner
1750905350	lászló_babai
19031441	noam_nisan
2303720701	mario_szegedy
25760396	sergei_nirenburg
2136177121	victor_lesser
2074756409	eric_nyberg
2304774990	philip_a._bernstein
689294964	umeshwar_dayal
2895435932	theo_härder
2101230262	gerard_salton
2090109395	suresh_venkatasubramanian
2067375957	kamala_krithivasan
2304742061	c._pandu_rangan
189137728	luc_de_raedt
164342283	danny_de_schreye
2151264347	shai_ben-david
1972637237	dan_c._marinescu
2280265749	william_h._sanders
218832441	gianfranco_ciardo
2182928395	frank_s._de_boer
2140016166	joost_n._kok
123983075	catuscia_palamidessi
2147215243	robert_harper
2063404503	donald_sannella
59446286	russell_impagliazzo
2242930301	michael_schrefl
262536330	paolo_merialdo
58815641	carlo_s._regazzoni
2236330009	rodolfo_zunino
1215433120	gadi_taubenfeld
172400696	serge_abiteboul
2143976917	dirk_van_gucht
2016251952	richard_furuta
216611935	catherine_plaisant
668764113	ben_shneiderman
2288497910	hans_l._bodlaender
2131537204	jim_gray
1983184564	edward_j._delp
2109947164	howard_jay_siegel
139594551	andrew_b._whinston
2113585066	richard_n._taylor
2106467035	lori_a._clarke
2115607830	alexander_l._wolf
2142753048	rolf_klein
2146318055	v.d._agrawal
2240476537	kwang-ting_cheng
2260881861	p._agrawal
2102330500	yair_caro
1769456863	zsolt_tuza
40612409	selim_g._akl
1980295760	david_gries
253203043	ivan_stojmenovic
2310896500	sandro_morasca
1399203037	mauro_pezzè
2177075905	d._towsley
2036349267	s.k._nayar
1804221844	k._ikeuchi
2140539176	t._kanade
599151389	val_tannen
150617134	thierry_coquand
1683457605	carl_a._gunter
2217951042	andre_scedrov
2036349267	shree_k._nayar
1804221844	katsushi_ikeuchi
2140539176	takeo_kanade
2099564228	p._s._thiagarajan
2088104168	michael_e._houle
2167201304	jean-marc_robert
2209481840	satoshi_nakamura
2313560929	kiyohiro_shikano
89487398	shigeki_sagayama
437610672	antonio_brogi
2153557346	nelson_morgan
248001634	hervé_bourlard
2156496335	michael_cohen
2037645014	don_coppersmith
14172422	christos_kaklamanis
2029686818	anna_r._karlin
2108675760	satish_rao
2310186662	evelina_lamma
2119964904	paola_mello
2164040783	raghu_ramakrishnan
2196778472	divesh_srivastava
2115611082	s._sudarshan
172573358	guido_moerkotte
2186422030	gian_luca_foresti
5273470	vittorio_murino
1882513945	gábor_tardos
2250193160	francesco_m._donini
2109979571	daniele_nardi
305749578	michele_bugliesi
2297071937	shay_kutten
2097786798	moti_yung
2122401555	floriana_esposito
2360612151	donato_malerba
176830254	giovanni_semeraro
64760803	peter_f._patel-schneider
624549756	alfred_kobsa
2087659870	nicola_guarino
236860028	deborah_l._mcguinness
2109919604	john_yen
2128565744	pankaj_k._agarwal
2067038581	boris_aronov
1995729299	joseph_o'rourke
2135853928	michael_t._goodrich
1984264859	mikhail_j._atallah
2133646818	mark_h._overmars
2106597688	phillip_rogaway
797615088	peter_scheuermann
2102819664	clement_yu
237419955	hector_garcia-molina
2097719264	dennis_mcleod
1228902201	bruno_courcelle
2211540508	rudolf_fleischer
106771303	wojciech_rytter
2024647070	andrea_corradini
2252207586	francesca_rossi
2037598615	franz_baader
1905000215	werner_nutt
2279428045	gert_smolka
2110706514	jérôme_lang
2137000881	donald_e._knuth
2133468182	mark_de_berg
743446463	marc_j._van_kreveld
2198983026	christos_faloutsos
2101887950	kazuya_takeda
141736819	yoshinori_sagisaka
2191458383	andrew_blake
2117656881	roberto_cipolla
2469405535	andrew_zisserman
224253159	takao_nishizeki
44170712	jayant_r._haritsa
228437624	miron_livny
2100444261	jaime_carbonell
2046588481	eduard_hovy
2007139549	michiel_h._m._smid
2133221332	subhash_suri
2002613147	david_eppstein
2222194299	giuseppe_f._italiano
2236752787	genoveffa_tortora
1983505328	gennaro_costagliola
2112033417	shi-kuo_chang
349100197	costas_courcoubetis
195553551	ehud_gudes
262624057	tsvi_kuflik
1345247691	amnon_meisels
258036561	ronan_boulic
1975140722	nadia_magnenat-thalmann
2118134862	daniel_thalmann
2424167939	olivier_d._faugeras
572302453	nassir_navab
2257569313	rachid_deriche
2020138198	peter_buneman
2157269769	richard_hull
152493642	victor_vianu
1568677663	raffaele_giancarlo
2303459526	manolis_koubarakis
34969143	alberto_apostolico
186478180	lawrence_l._larmore
2115834734	e._allen_emerson
2115117899	aloysius_k._mok
711546218	a._prasad_sistla
2161553928	gul_agha
2147258895	samson_abramsky
660900409	akinori_yonezawa
2100444261	jaime_g._carbonell
1991211814	craig_a._knoblock
57747768	oren_etzioni
2145802646	yolanda_gil
2299933155	yuliang_zheng
2253012118	tsutomu_matsumoto
2101807108	hideki_imai
2133297015	david_rappaport
2134099986	godfried_t._toussaint
720101102	kurt_maly
592432393	stephan_olariu
2149856031	kai_salomaa
2022078535	sheng_yu
689646243	rajeev_alur
2148325455	david_l._dill
2137000917	avrim_blum
2136709864	ashok_k._goel
2236620033	b._chandrasekaran
160031478	thomas_g._dietterich
2086376774	jurek_czyzowicz
2084730817	michael_codish
231645210	roberto_giacobazzi
309598184	tiziana_catarci
700698657	maria_francesca_costabile
2010516145	chitta_baral
2122497617	sarit_kraus
250356191	jack_minker
2261167843	v._s._subrahmanian
249203244	esther_m._arkin
2159856632	samir_khuller
44897255	nada_lavrač
1419022840	sašo_džeroski
345053453	marko_grobelnik
184007997	andrea_schaerf
2099554632	jesús_labarta
714308370	eduard_ayguadé
2319678950	jordi_torres
2134649964	mateo_valero
2029765619	jack_snoeyink
2401676173	sang_hyuk_son
427541198	alejandro_p._buchmann
2178836961	amir_herzberg
2071596984	refik_molva
2122566196	nachum_dershowitz
2310247031	jan_willem_klop
1981808379	laura_giordano
351919550	maria_luisa_sapino
2131332028	gordon_s._blair
1966456890	geoff_coulson
2261153239	nigel_davies
2109621001	raymond_t._ng
2211878187	paolo_frasconi
2094020829	marco_gori
711491214	marco_maggini
2777907813	danny_krizanc
2055290945	lata_narayanan
2131320315	rajeev_raman
1205765909	fosca_giannotti
2155445851	domenico_saccà
2118664252	endre_boros
2131491788	peter_l._hammer
2126513744	anish_arora
684420109	shlomi_dolev
2264808178	mohamed_g._gouda
2707196735	thomas_a._henzinger
2146370811	zohar_manna
1633289514	roberto_basili
2120947320	maria_teresa_pazienza
299152467	paola_velardi
2068258939	maurice_herlihy
2300628387	michel_raynal
2016580195	andré_schiper
38233831	sam_toueg
2108671403	manuela_veloso
2039966901	hayder_radha
2010459491	riccardo_leonardi
2545000257	martin_vetterli
2139987125	jiří_matoušek
146717607	mario_cannataro
98373048	giandomenico_spezzano
1976489361	domenico_talia
217248495	frank_dehne
328209889	andrew_rau-chaplin
2127250160	deborah_estrin
719828399	scott_shenker
2170506047	lixia_zhang
2044881251	ingrid_verbauwhede
2113649690	francky_catthoor
2192981890	paolo_paolini
1885471680	daniel_schwabe
2276785809	lance_fortnow
2011146398	deepak_kapur
1207241664	paliath_narendran
250841333	daniel_j._rosenkrantz
2130087974	tomás_feder
118037170	jeffrey_scott_vitter
665051031	takeshi_tokuyama
2312053838	jan_kratochvíl
2079127836	anna_lubiw
629412833	jaroslav_nešetřil
2523407221	michael_j._franklin
2144406363	dale_miller
114048148	frank_pfenning
1534604502	ronitt_rubinfeld
466258520	madhu_sudan
2619659646	tao_jiang
2439529108	ming_li
2274161958	colin_mcdiarmid
2008909340	bruce_reed
1982737555	steve_renals
1967546095	a._pentland
1964468254	marco_conti
2148812019	enrico_gregori
2252201054	luciano_lenzini
2171298838	scott_e._hudson
2117127927	brad_a._myers
252695556	steven_feiner
855547412	srinivas_devadas
2003317548	kurt_keutzer
2113153154	t._fukuda
1740788551	k._kosuge
2082881736	f._arai
1890083705	ulrich_neumann
2196043388	henry_fuchs
2075561300	stephen_m._pizer
2156970971	sharad_malik
2013475279	a.k._somani
2006600044	r.m._haralick
2121394865	jenq-neng_hwang
1624046946	manfred_opper
1932217349	jean-daniel_boissonnat
1969309987	olivier_devillers
2162106674	martín_abadi
2106636992	fred_b._schneider
2142240831	jianer_chen
2130285077	dan_halperin
331751290	luca_cardelli
2125383417	john_c._mitchell
625447375	marek_chrobak
2090150330	diane_j._litman
613661480	kathleen_r._mckeown
113116722	rebecca_j._passonneau
2105016980	wayne_goddard
2116269043	leonard_j._schulman
2473085291	huaiqing_wang
2079016201	constantine_kotropoulos
2012548583	ioannis_pitas
2012553288	michael_g._strintzis
2113153154	toshio_fukuda
2082881736	fumihito_arai
2169649728	keigo_watanabe
2158636173	alain_hertz
288411072	brigitte_jaumard
2195811044	celso_c._ribeiro
2019007185	paul_beame
721973866	richard_sproat
1983359683	julia_hirschberg
2042800127	david_yarowsky
683375407	fahiem_bacchus
2096077021	catherine_c._marshall
1208143757	joxan_jaffar
2308495877	michael_j._maher
2079669046	peter_j._stuckey
2249085170	roland_h._c._yap
216373294	franz_kummert
2019675586	elmar_nöth
2239903716	jürgen_dassow
184350637	gheorghe_paun
360895095	m._tamer_özsu
2223920688	patrick_valduriez
2101413274	gopal_gupta
2268913824	manuel_v._hermenegildo
2104007874	vítor_santos_costa
539587773	hillol_kargupta
2150011549	kalyanmoy_deb
2102678951	david_e._goldberg
26051059	piero_fraternali
43892785	stefano_paraboschi
2146529142	shingo_kuroiwa
2131564015	seiichi_yamamoto
2070025484	giuliana_vitiello
2315546843	bonnie_berger
2112660313	mark_d._hill
635023701	james_r._larus
2154799610	david_a._wood
1245592906	giuseppe_santucci
1854929514	carlo_blundo
54027764	ugo_vaccaro
2539519177	stan_z._li
2129457005	josef_kittler
2275174282	maria_petrou
2079079844	piero_a._bonatti
2615122438	klaus_jansen
694944117	gerhard_j._woeginger
2051429859	kalle_lyytinen
2161564812	matti_rossi
2019241556	kari_smolander
2232810675	robert_dale
613661480	kathleen_mckeown
2119556570	oliviero_stock
2159432867	paul_hudak
2060729710	philip_wadler
2133455440	kevin_hammond
2101652549	john_hughes
29319384	andrea_omicini
125107024	athanasios_k._tsakalidis
85442675	saddek_bensalem
2283651526	ahmed_bouajjani
2105927184	joseph_sifakis
1874579918	yossi_matias
2103663503	nalini_venkatasubramanian
661662328	carolyn_l._talcott
2084423426	gernot_a._fink
2148301797	lluis_godo
670466773	kenjiro_taura
2164966972	satoshi_matsuoka
2115272096	robert_o._briggs
2295267284	joseph_s._valacich
2021577339	munther_a._dahleh
2092577353	eduardo_d._sontag
80220757	john_n._tsitsiklis
2108840372	edward_y._chang
1482108584	rafail_ostrovsky
2126319880	ramarathnam_venkatesan
743446463	marc_van_kreveld
1730781605	teruo_higashino
1990027582	keiichi_yasumoto
681860619	dorit_s._hochbaum
2016073234	nimrod_megiddo
2147184713	john_case
2145742419	keh-jiann_chen
2227713379	sanjay_jain
639663078	lawrence_b._holder
2106796750	diane_j._cook
46298020	salem_benferhat
2230961733	reinhard_von_hanxleden
2136496678	ken_kennedy
2111158966	joel_h._saltz
2081631084	josef_pieprzyk
2251197281	jennifer_seberry
2171787482	xiao_zhou
2152587115	shin-ichi_nakano
2098977696	geppino_pucci
2263195242	limsoon_wong
2036959358	alan_m._frieze
2103844955	shang-hua_teng
2129291095	andrew_v._goldberg
2150894071	david_b._shmoys
2009277913	éva_tardos
2126914009	andrew_t._campbell
2106295919	david_hutchison
2161168953	kyuseok_shim
735181462	stephen_muggleton
2128362942	stuart_russell
1736923	boaz_patt-shamir
2470591931	sivan_toledo
2019942005	patrick_lincoln
2118526916	natarajan_shankar
2155775864	amihood_amir
2195273728	yuh-shyan_chen
2117221167	chih-yung_chang
2157907216	charles_j._colbourn
2291937559	cheryl_e._praeger
289704365	vladimir_d._tonchev
1576783085	michaël_rusinowitch
2274705173	eike_best
711210281	jörg_desel
2123449190	javier_esparza
1994825076	yair_bartal
1577021311	amos_fiat
218354731	yuval_rabani
127822908	yale_n._patt
688151781	benjamin_w._wah
2177075905	don_towsley
2082763392	anthony_finkelstein
2207023792	bashar_nuseibeh
2250860430	michael_goedicke
2169826088	ding-zhu_du
2161288054	nicholas_ayache
2021118249	masakazu_kojima
2097765390	yinyu_ye
2156778907	ashish_ghosh
2119976073	nikhil_r._pal
2566401185	sankar_k._pal
108551919	dan_gusfield
2104811583	tamal_k._dey
2105093433	kokichi_sugihara
2006893438	chandrajit_l._bajaj
2098545123	james_geller
1239058640	yehoshua_perl
2295682018	amit_sheth
2013475279	arun_k._somani
102660889	nader_h._bshouty
2426131985	r._ravi
2242145496	madhav_v._marathe
1972692845	margaret_martonosi
2514122770	anoop_gupta
2148869393	thomas_anderson
2087436944	hidehiko_masuhara
161269817	yoshua_bengio
1889898352	renato_de_mori
671527850	jennifer_widom
167953724	vladimiro_sassone
271959628	venugopal_v._veeravalli
2899997753	tamer_basar
2029230138	h._vincent_poor
672707272	toniann_pitassi
245380465	pavel_pudlák
37595673	ian_f._akyildiz
2155957272	samir_r._das
2108052934	richard_m._fujimoto
1999579305	jan_paredaens
688217074	jan_van_den_bussche
1981585457	f._corno
2076413971	p._prinetto
392274927	m._sonza_reorda
5014031	jens_palsberg
2169111505	michael_i._schwartzbach
2109031554	qiang_yang
2054248234	dana_s._nau
2695647148	james_a._hendler
2596857858	vikraman_arvind
2046910851	johannes_köbler
2029460102	riccardo_silvestri
2295779905	j.k._tugnait
60615692	g.b._giannakis
2059211748	a._swami
1980670276	tom_rodden
2093398104	ian_sommerville
2337617048	mário_j._silva
2038038819	robert_k._brayton
681596721	alberto_sangiovanni-vincentelli
2132574706	j._cong
2067629764	a.b._kahng
2462175941	m._sarrafzadeh
449159822	maxime_crochemore
116349491	thierry_lecroq
1966700651	artur_czumaj
187023828	leszek_gasieniec
1931272019	guy_even
2050675000	gudrun_klinker
1989985383	richard_szeliski
668754370	demetri_terzopoulos
285026227	hanno_lefmann
437246287	raphael_yuster
2205924584	k._ramchandran
2118429164	a._ortega
2545000257	m._vetterli
1967546095	alex_pentland
2133201272	ramesh_jain
2107501203	patrick_olivier
2141504082	sophia_ananiadou
710867540	jun'ichi_tsujii
2271359545	paola_bonizzoni
2102122772	giancarlo_mauri
237646697	giovanni_pighizzini
2122365371	ming-syan_chen
2125104194	p.s._yu
2095612124	kun-lung_wu
2150242581	marc_h._scholl
259249205	nicolò_cesa-bianchi
2135968533	philip_m._long
1982848548	edward_r._dougherty
2112234008	yidong_chen
2065325028	shamkant_b._navathe
2136680303	gregor_engels
2162885025	martin_gogolla
129750422	gunter_saake
2112253845	matteo_baldoni
2025783518	robert_nieuwenhuis
2167098163	fernando_orejas
2079475585	jean-luc_gauvain
1989030822	lori_lamel
2200470702	stephanie_seneff
2665843561	hisao_tamaki
978555432	luca_mainetti
123309386	kotagiri_ramamohanarao
2100115853	james_harland
2035724114	lila_kari
2131842627	zhangxin_chen
2275882540	bernardo_cockburn
2165365387	chi-wang_shu
687029583	sándor_p._fekete
2249793398	michael_j._black
286064733	yiannis_aloimonos
2136556746	jitendra_malik
104822329	giulio_sandini
690764203	ronen_i._brafman
1545294347	jean-claude_latombe
2112924421	yoav_shoham
2163624134	ramayya_krishnan
338335784	sergio_rajsbaum
1994993811	massimo_zancanaro
108113495	carlo_strapparava
1976270982	vaidy_s._sunderam
2165267828	geoffrey_c._fox
293862447	william_gropp
2030977514	panos_k._chrysanthis
2164155302	sergio_greco
2129477832	edmund_m._clarke
2193269139	somesh_jha
685161046	andreas_brandstädt
664281783	feodor_f._dragan
199901789	victor_chepoi
2207916209	xiaohua_hu
76047928	nick_cercone
2121939561	jiawei_han
2305563789	kurt_geihs
416106927	max_mühlhäuser
2295215417	alexander_schill
2023937925	gudula_rünger
2135728993	assaf_schuster
2047412352	mehmet_aksit
2271217432	jan_bosch
2123327822	renée_j._miller
477007165	david_notkin
2256096860	david_garlan
2112220066	william_g._griswold
2047463283	martin_charles_golumbic
2294996757	haim_kaplan
2100036403	ron_shamir
2295741880	michael_gelfond
1532231096	olga_kosheleva
1978163079	gabriele_taentzer
2136616430	j._ian_munro
2128555674	farn_wang
727003330	mordecai_j._golin
2120994602	prosenjit_bose
2215513321	amitava_datta
2154897350	anil_maheshwari
2150130480	s._s._ravi
664367028	enrico_franconi
939322287	günther_pernul
513220307	werner_winiwarter
400262344	a._min_tjoa
2576172215	sue_whitesides
2140141788	bernard_c._y._tan
2091071396	kwok_kee_wei
2128964823	richard_t._watson
2109295889	alexander_brodsky
88824219	glynn_winskel
2108763669	klaus_pohl
2169618221	colette_rolland
260455343	roberto_gorrieri
2010447242	sebastiano_vigna
2952230475	giuseppe_liotta
2127499827	john_darlington
2065390944	peter_g._harrison
2125424380	paul_h._j._kelly
2053543515	steven_skiena
2114361001	helge_ritter
2030828791	florian_matthes
2176357113	gerhard_fischer
2114119188	gerry_stahl
1964528081	tamara_sumner
1132515649	giuseppe_carenini
229873375	fabio_pianesi
2137330571	weimin_zheng
2006408765	zhiyi_huang
2146812971	david_p._williamson
667657047	michel_x._goemans
2181772630	sang_lyul_min
2099923397	heonshik_shin
1991644812	deog-kyoon_jeong
307687659	eyal_kushilevitz
2169649541	david_zuckerman
336502892	george_kesidis
328007018	jean_walrand
2751011297	cheng-shang_chang
2138427228	rakesh_agrawal
2106181841	shinji_mizuno
2169544959	divyakant_agrawal
2120785847	amr_el_abbadi
2099219664	ambuj_k._singh
2117427889	calton_pu
2131290400	henk_meijer
721127700	gottfried_vossen
2107156524	svante_janson
2072980417	tomasz_łuczak
2133778237	sridhar_mahadevan
2151014374	tom_m._mitchell
1814799007	jack_mostow
717547165	elisa_bertino
2087987499	pierangela_samarati
2056441798	sushil_jajodia
82516310	gheorghe_păun
318324107	carlo_meghini
2130902957	fabrizio_sebastiani
2304836142	umberto_straccia
167375625	alon_efrat
2126031951	valerie_king
2158327636	roy_friedman
117387042	babak_falsafi
2202691758	rajeev_thakur
2147783234	alok_choudhary
2165267828	geoffrey_fox
1947084394	peter_j._cameron
2021686850	yoav_freund
2146939727	dana_ron
278177626	robert_e._schapire
2040462121	george_varghese
2283780060	magnús_m._halldórsson
1967124110	refael_hassin
2131069052	leslie_ann_goldberg
2099991264	peter_auer
2039605473	wolfgang_maass
2155888323	alistair_moffat
2163446563	ian_h._witten
2019828590	justin_zobel
2136597731	dominique_de_werra
1013389924	pavol_hell
2124808177	masafumi_yamashita
2071417576	györgy_turán
2127607771	joel_spencer
2116061006	douglas_b._west
2102036361	hee_beng_kuan_tan
2101052892	tok_wang_ling
1937785728	stan_jarzabek
2088024608	steve_benford
2113847209	leandro_navarro
2506078570	wolfgang_prinz
2122926523	michael_l._scott
2079969273	allen_d._malony
2075111996	rudolf_eigenmann
2017222965	ian_t._foster
2167405706	dennis_gannon
2045278166	carl_kesselman
2101047073	alan_sussman
2122033853	ming-yang_kao
2114684898	kentaro_toyama
2227382289	alexandre_petrenko
2295682018	amit_p._sheth
1454892516	cristiano_castelfranchi
659254081	amedeo_cesta
2112076527	rosaria_conte
152419205	sophia_drossopoulou
2052950829	mihir_bellare
2147343253	daniel_a._keim
1919135125	hans-peter_kriegel
2140301036	thomas_seidl
2291088731	fernando_pereira
2171234738	naftali_tishby
2124867291	lillian_lee
2132451723	prasant_mohapatra
2098526574	chansu_yu
2153510845	chita_r._das
2235905320	jong_kim
2140836645	sandeep_sen
2127075362	danny_z._chen
2100396847	d._t._lee
